Etc/UTC,Open,High,Low,Close,Volume
2020-02-11T19:23:00+00:00,10194.9,10195.3,10189.6,10189.6,442651
2020-02-11T19:24:00+00:00,10188,10192.8,10187.9,10188,637543
2020-02-11T19:25:00+00:00,10187.9,10188.7,10187.9,10188.2,397500
2020-02-11T19:26:00+00:00,10188.3,10188.6,10187.1,10187.3,390000
2020-02-11T19:27:00+00:00,10187.2,10187.2,10184.8,10184.9,322716
2020-02-11T19:28:00+00:00,10184.9,10184.9,10181.8,10181.8,297846
2020-02-11T19:29:00+00:00,10181.7,10182.5,10172.5,10172.5,352889
2020-02-11T19:30:00+00:00,10172.3,10172.6,10167.3,10169.9,27527
2020-02-11T19:31:00+00:00,10169.8,10170.7,10168.6,10170.4,523645
2020-02-11T19:32:00+00:00,10170.5,10182.3,10169.2,10181.8,718062
2020-02-11T19:33:00+00:00,10182.1,10206.2,10181.9,10205.9,1345022
2020-02-11T19:34:00+00:00,10205.4,10212.9,10204.7,10212.4,615000
2020-02-11T19:35:00+00:00,10212.3,10218.5,10212.3,10217.7,562500
2020-02-11T19:36:00+00:00,10217.8,10217.8,10212.3,10212.3,430454
2020-02-11T19:37:00+00:00,10212.3,10213.9,10212.3,10213.5,275281
2020-02-11T19:38:00+00:00,10213.5,10213.5,10209.9,10209.9,170907
2020-02-11T19:39:00+00:00,10210,10210.3,10209.1,10210.1,190540
2020-02-11T19:40:00+00:00,10210,10210,10206.3,10206.3,306037
2020-02-11T19:41:00+00:00,10206.3,10207.1,10205.1,10207,238882
2020-02-11T19:42:00+00:00,10207.1,10207.3,10206.2,10206.6,211296
2020-02-11T19:43:00+00:00,10206.5,10207,10204,10204.2,34077
2020-02-11T19:44:00+00:00,10204.4,10205.9,10204.3,10205.9,150907
2020-02-11T19:45:00+00:00,10206,10206.1,10204.3,10204.3,100778
2020-02-11T19:46:00+00:00,10204.3,10204.3,10203.5,10203.9,1361
2020-02-11T19:47:00+00:00,10203.9,10207.2,10202.8,10207.2,91166
2020-02-11T19:48:00+00:00,10207.1,10215.5,10206.1,10215.4,682608
2020-02-11T19:49:00+00:00,10215.5,10216.3,10213,10213.4,787500
2020-02-11T19:50:00+00:00,10213.5,10218.9,10213.2,10217.3,810022
2020-02-11T19:51:00+00:00,10217.3,10218.2,10213.7,10215.8,967975
2020-02-11T19:52:00+00:00,10215.8,10217.7,10215.2,10217.7,650000
2020-02-11T19:53:00+00:00,10217.6,10224.5,10217.5,10224.3,742500
2020-02-11T19:54:00+00:00,10224.5,10229,10224.1,10225.8,595086
2020-02-11T19:55:00+00:00,10225.8,10232.3,10224.3,10229.3,750000
2020-02-11T19:56:00+00:00,10229.2,10236.5,10226.9,10235.8,1072500
2020-02-11T19:57:00+00:00,10235.8,10237.7,10233.8,10237.7,855000
2020-02-11T19:58:00+00:00,10237.2,10245.6,10236.9,10238.9,1102522
2020-02-11T19:59:00+00:00,10238.9,10238.9,10234.7,10235.2,525302
2020-02-11T20:00:00+00:00,10235.2,10248.3,10235,10239.1,967932
2020-02-11T20:01:00+00:00,10239.1,10239.1,10233,10233.1,553148
2020-02-11T20:02:00+00:00,10233.2,10234.6,10230.8,10231.1,296555
2020-02-11T20:03:00+00:00,10231.1,10231.1,10226.9,10227.7,281598
2020-02-11T20:04:00+00:00,10227.8,10227.8,10225.1,10227.1,393321
2020-02-11T20:05:00+00:00,10226.9,10229.8,10226.4,10226.9,627543
2020-02-11T20:06:00+00:00,10227.1,10227.1,10221.4,10221.4,710605
2020-02-11T20:07:00+00:00,10221.4,10221.4,10218.5,10221.1,91577
2020-02-11T20:08:00+00:00,10221,10221,10218.6,10219.2,330583
2020-02-11T20:09:00+00:00,10219.1,10221.8,10218.6,10220.5,540000
2020-02-11T20:10:00+00:00,10221.1,10221.7,10219.2,10220.8,540000
2020-02-11T20:11:00+00:00,10220.8,10221.2,10219.2,10219.8,382500
2020-02-11T20:12:00+00:00,10219.8,10221.6,10219.8,10221.2,397500
2020-02-11T20:13:00+00:00,10221.3,10221.9,10220.3,10220.3,390000
2020-02-11T20:14:00+00:00,10220.3,10222.1,10220.2,10221.4,632522
2020-02-11T20:15:00+00:00,10221.4,10230.7,10221.4,10230.7,1322522
